account_id,avg_weekly_logins,feature_adoption_pct,support_tickets,avg_ticket_sentiment,contract_age_days,renewal_window_days,logins_trend,days_since_last_login,adoption_trend,contract_stage,company_size,industry,region,payment_status,primary_churn_reason,renewed
ACC-03123,40,0.4398,4,0.4709,237,39,-3.21,4,0.0855,Mature,SMB,Finance,LATAM,Failed,Payment Problems,0
ACC-03124,20,0.7228,5,0.7402,615,46,-0.7,17,-0.0673,Legacy,SMB,Technology,LATAM,On-Time,Adoption Declining,1
ACC-03125,69,0.6761,2,-0.6871,195,38,-6.61,51,-0.0636,Mature,Mid-Market,Manufacturing,APAC,Late (5-14d),Inactive User,0
ACC-03126,45,0.2892,0,0.9708,51,75,-2.88,10,0.048,Growth,Enterprise,Manufacturing,Europe,Failed,Payment Problems,0
ACC-03127,6,0.6668,4,0.8135,183,23,6.97,36,-0.0461,Mature,Mid-Market,Manufacturing,APAC,Late (15-29d),Inactive User,0
ACC-03128,69,0.9106,0,0.9257,248,14,-4.97,53,-0.037,Mature,SMB,Finance,LATAM,Late (5-14d),Inactive User,1
ACC-03129,49,0.3536,2,0.7053,698,63,-1.48,31,-0.0222,Legacy,SMB,Manufacturing,APAC,Late (15-29d),Inactive User,0
ACC-03130,39,0.336,3,0.7553,259,48,3.58,27,0.0563,Mature,Mid-Market,Manufacturing,North America,Late (5-14d),Payment Problems,1
ACC-03131,2,0.5686,6,0.1977,49,15,-8.05,21,0.0405,Growth,Mid-Market,Manufacturing,APAC,Failed,Low Engagement,1
ACC-03132,39,0.2557,3,0.6906,582,41,6.78,44,-0.0071,Legacy,Mid-Market,Finance,LATAM,Failed,Inactive User,1
ACC-03133,21,0.6455,1,0.068,979,77,-3.09,27,0.02,Legacy,Mid-Market,Manufacturing,North America,On-Time,Other,0
ACC-03134,40,0.819,4,0.0764,177,85,-5.27,0,0.0188,Mature,Enterprise,Healthcare,LATAM,Failed,Payment Problems,0
ACC-03135,54,0.4609,2,0.1252,432,59,6.94,5,-0.0501,Legacy,SMB,Technology,Europe,Late (5-14d),Adoption Declining,1
ACC-03136,12,0.6723,7,0.9926,625,60,4.36,10,-0.0467,Legacy,Mid-Market,Manufacturing,Europe,Failed,Payment Problems,1
ACC-03137,37,0.6458,7,-0.7912,396,31,-5.12,41,-0.1,Legacy,Mid-Market,Manufacturing,North America,Failed,Inactive User,0
ACC-03138,38,0.0571,2,0.6112,831,73,-1.91,32,0.0745,Legacy,Mid-Market,Technology,Europe,Failed,Inactive User,0
ACC-03139,15,0.1961,2,-0.4534,947,68,1.42,15,-0.0335,Legacy,SMB,Manufacturing,Europe,Late (15-29d),Low Feature Adoption,1
ACC-03140,7,0.8778,3,-0.2775,102,61,-1.63,12,0.0007,Mature,SMB,Manufacturing,Europe,Late (15-29d),Payment Problems,1
ACC-03141,78,0.9213,2,-0.8389,510,52,6.42,20,0.0269,Legacy,SMB,Healthcare,Europe,Failed,Support Issues,0
ACC-03142,50,0.7692,1,-0.2969,589,30,4.32,58,-0.0486,Legacy,Mid-Market,Retail,LATAM,Late (5-14d),Inactive User,1
ACC-03143,65,0.9044,1,0.9815,774,52,-15.01,47,-0.0424,Legacy,SMB,Finance,North America,Failed,Inactive User,1
ACC-03144,67,0.3139,3,-0.2059,129,28,-4.13,46,-0.046,Mature,Mid-Market,Finance,North America,Late (5-14d),Inactive User,0
ACC-03145,44,0.2578,3,0.3394,537,17,-2.7,38,-0.1,Legacy,Mid-Market,Technology,LATAM,Failed,Inactive User,0
ACC-03146,31,0.3889,5,-0.7586,287,54,-2.35,45,-0.0033,Mature,Enterprise,Healthcare,APAC,Late (15-29d),Inactive User,0
ACC-03147,43,0.0731,3,0.845,442,14,2.23,23,0.1,Legacy,Enterprise,Finance,APAC,Late (5-14d),Low Feature Adoption,1
ACC-03148,77,0.7975,2,0.6555,624,45,5.67,42,-0.0265,Legacy,Enterprise,Technology,Europe,On-Time,Inactive User,1
ACC-03149,48,0.9648,4,-0.2274,295,41,-3.2,26,-0.0251,Mature,SMB,Technology,North America,Late (15-29d),Payment Problems,0
ACC-03150,61,0.8111,3,-0.3031,850,55,-5.63,44,-0.0185,Legacy,Enterprise,Technology,North America,Late (15-29d),Inactive User,0
ACC-03151,75,0.5528,2,-0.1355,691,52,-1.62,36,0.0156,Legacy,SMB,Finance,North America,Failed,Inactive User,1
ACC-03152,10,0.3035,4,-0.1975,976,44,-10.83,49,0.0441,Legacy,Mid-Market,Retail,APAC,On-Time,Inactive User,0
ACC-03153,29,0.2098,3,-0.4839,589,14,3.48,2,-0.0417,Legacy,Enterprise,Technology,Europe,Late (5-14d),Payment Problems,0
ACC-03154,48,0.3695,3,0.9817,946,60,-0.63,11,0.0231,Legacy,Enterprise,Manufacturing,North America,On-Time,Other,1
ACC-03155,62,0.6603,4,0.6211,920,43,-2.07,6,-0.0043,Legacy,SMB,Retail,APAC,Failed,Payment Problems,1
ACC-03156,13,0.4492,2,-0.4642,897,46,1.09,57,0.0149,Legacy,SMB,Retail,LATAM,Late (15-29d),Inactive User,0
ACC-03157,44,0.9167,2,0.9634,639,40,-4.59,19,0.0226,Legacy,Enterprise,Manufacturing,North America,On-Time,Other,1
ACC-03158,47,0.8401,3,-0.9689,443,85,-1.75,14,-0.0487,Legacy,SMB,Finance,LATAM,Late (5-14d),Support Issues,1
ACC-03159,64,0.1183,2,-0.1242,54,23,-3.39,0,-0.0263,Growth,SMB,Finance,North America,Late (5-14d),Low Feature Adoption,0
ACC-03160,53,0.1463,4,0.139,313,39,-9.47,50,0.0231,Mature,SMB,Healthcare,APAC,Late (15-29d),Inactive User,0
ACC-03161,77,0.6692,5,-0.9248,910,53,-0.03,9,-0.007,Legacy,Mid-Market,Finance,APAC,Failed,Support Issues,0
ACC-03162,76,0.2415,2,-0.6779,330,58,12.59,13,0.0396,Mature,Enterprise,Healthcare,North America,Late (15-29d),Support Issues,0
ACC-03163,44,0.7794,4,-0.4837,1060,86,0.14,14,-0.0111,Legacy,SMB,Technology,Europe,On-Time,Other,1
ACC-03164,28,0.5877,2,0.4405,846,15,-3.87,33,0.0505,Legacy,SMB,Finance,Europe,Failed,Inactive User,0
ACC-03165,2,0.2406,2,0.8795,112,39,0.28,56,-0.0981,Mature,Mid-Market,Finance,APAC,Late (5-14d),Low Engagement,0
ACC-03166,57,0.4795,1,0.2491,75,66,-5.47,48,0.0162,Growth,Mid-Market,Manufacturing,LATAM,Failed,Inactive User,0
ACC-03167,57,0.4098,1,0.1253,647,83,-2.98,24,-0.0645,Legacy,Mid-Market,Technology,LATAM,Failed,Adoption Declining,1
ACC-03168,34,0.8582,8,0.0735,957,27,-2.13,30,0.0561,Legacy,Mid-Market,Healthcare,North America,On-Time,Other,1
ACC-03169,58,0.0509,8,-0.2986,291,64,-2.77,9,-0.0075,Mature,Enterprise,Technology,LATAM,Late (15-29d),Low Feature Adoption,0
ACC-03170,52,0.88,1,0.6554,205,75,-1.47,36,-0.017,Mature,Enterprise,Retail,LATAM,On-Time,Inactive User,1
ACC-03171,29,0.646,1,0.0815,686,16,3.45,59,-0.0413,Legacy,SMB,Manufacturing,LATAM,Late (5-14d),Inactive User,1
ACC-03172,35,0.728,5,-0.5398,871,12,-2.03,5,0.0332,Legacy,Enterprise,Retail,APAC,Late (15-29d),Support Issues,0
ACC-03173,75,0.0225,2,-0.7263,399,19,-1.48,5,0.0284,Legacy,SMB,Healthcare,North America,Failed,Support Issues,0
ACC-03174,48,0.6231,4,0.971,83,71,-9.59,27,-0.0141,Growth,Enterprise,Finance,North America,On-Time,Other,1
ACC-03175,33,0.5849,2,-0.9651,719,26,-6.61,37,0.0333,Legacy,Enterprise,Finance,North America,Failed,Inactive User,0
ACC-03176,75,0.5357,3,0.8669,396,63,0.41,56,0.011,Legacy,Enterprise,Finance,APAC,On-Time,Inactive User,0
ACC-03177,73,0.7744,4,-0.5634,673,52,5.71,13,0.0043,Legacy,SMB,Healthcare,APAC,Late (5-14d),Support Issues,1
ACC-03178,78,0.5536,3,0.3151,408,14,-0.94,12,0.0391,Legacy,SMB,Retail,APAC,Late (5-14d),Payment Problems,1
ACC-03179,9,0.8428,2,-0.3969,102,16,-0.37,12,0.0906,Mature,Mid-Market,Healthcare,APAC,On-Time,Other,0
ACC-03180,48,0.2433,5,0.7196,944,79,-7.09,56,0.0141,Legacy,SMB,Healthcare,Europe,Late (5-14d),Inactive User,0
ACC-03181,67,0.7937,6,0.0869,889,73,-4.1,58,0.0142,Legacy,Mid-Market,Retail,LATAM,Failed,Inactive User,1
ACC-03182,36,0.1921,3,-0.7179,72,17,1.19,9,0.0459,Growth,SMB,Finance,North America,Late (15-29d),Support Issues,0
ACC-03183,71,0.8006,3,-0.4603,406,18,6.01,15,-0.0476,Legacy,SMB,Manufacturing,APAC,On-Time,Other,1
ACC-03184,44,0.9228,4,-0.3594,1094,16,1.01,38,-0.0092,Legacy,Enterprise,Healthcare,North America,Failed,Inactive User,1
ACC-03185,60,0.3423,3,0.7718,199,31,-0.66,34,-0.0193,Mature,SMB,Healthcare,Europe,On-Time,Inactive User,1
ACC-03186,63,0.5287,5,0.5335,241,55,1.29,14,0.015,Mature,Enterprise,Retail,APAC,Late (15-29d),Payment Problems,0
ACC-03187,5,0.652,5,0.6592,68,55,-5.05,22,0.0108,Growth,SMB,Manufacturing,Europe,Late (5-14d),Payment Problems,0
ACC-03188,76,0.0963,1,-0.8955,398,17,-4.66,36,0.0879,Legacy,Mid-Market,Healthcare,APAC,Late (15-29d),Inactive User,0
ACC-03189,40,0.4943,3,0.1576,786,68,-1.15,56,0.075,Legacy,SMB,Technology,North America,Late (15-29d),Inactive User,1
ACC-03190,19,0.3662,4,0.9984,180,42,-5.78,7,-0.0757,Mature,Enterprise,Manufacturing,LATAM,On-Time,Adoption Declining,0
ACC-03191,47,0.8576,4,0.5704,1053,45,3.5,25,0.0179,Legacy,Enterprise,Healthcare,Europe,Late (15-29d),Payment Problems,1
ACC-03192,65,0.8616,3,-0.7586,766,59,4.7,59,0.0354,Legacy,Enterprise,Manufacturing,LATAM,Late (5-14d),Inactive User,1
ACC-03193,67,0.6927,3,0.3576,98,84,-1.36,21,0.0042,Mature,Enterprise,Technology,Europe,On-Time,Other,1
ACC-03194,18,0.6495,4,0.4906,328,62,3.78,4,-0.0258,Mature,SMB,Technology,APAC,Late (5-14d),Payment Problems,0
ACC-03195,50,0.7243,3,0.0285,973,7,7.44,57,0.0689,Legacy,Enterprise,Manufacturing,LATAM,Late (15-29d),Inactive User,1
ACC-03196,30,0.3713,0,-0.8425,831,62,2.02,33,0.0165,Legacy,Enterprise,Finance,North America,Late (15-29d),Inactive User,1
ACC-03197,66,0.4083,2,-0.9306,325,10,4.48,26,-0.0522,Mature,SMB,Manufacturing,North America,Late (5-14d),Support Issues,0
ACC-03198,5,0.5516,3,0.8756,232,36,-0.38,59,0.0488,Mature,Enterprise,Retail,LATAM,On-Time,Inactive User,1
ACC-03199,42,0.9205,5,-0.485,90,18,4.5,18,0.0234,Mature,Mid-Market,Finance,North America,Late (15-29d),Payment Problems,0
ACC-03200,5,0.715,5,-0.2421,975,41,-0.63,42,-0.0322,Legacy,Mid-Market,Technology,North America,Failed,Inactive User,0
ACC-03201,50,0.5489,6,0.5906,992,83,-3.48,42,-0.0382,Legacy,Enterprise,Finance,APAC,Late (15-29d),Inactive User,1
ACC-03202,58,0.7596,3,0.3785,360,58,3.47,34,-0.0398,Mature,Mid-Market,Technology,LATAM,Late (15-29d),Inactive User,1
ACC-03203,79,0.3761,1,0.9371,367,37,1.1,44,0.0592,Legacy,Enterprise,Technology,LATAM,Failed,Inactive User,1
ACC-03204,8,0.7212,3,-0.8143,668,74,3.9,19,0.0295,Legacy,SMB,Technology,Europe,On-Time,Support Issues,0
ACC-03205,31,0.4142,5,0.4138,304,58,-3.71,50,0.0478,Mature,Mid-Market,Retail,APAC,On-Time,Inactive User,0
ACC-03206,12,0.2885,3,-0.8355,348,86,1.59,54,0.0102,Mature,Mid-Market,Retail,North America,Late (15-29d),Inactive User,0
ACC-03207,21,0.6053,2,-0.9997,618,13,4.71,46,-0.0341,Legacy,SMB,Healthcare,Europe,Failed,Inactive User,1
ACC-03208,62,0.6794,2,-0.7595,533,28,-2.23,37,-0.0397,Legacy,Mid-Market,Retail,LATAM,On-Time,Inactive User,1
ACC-03209,33,0.4609,5,0.2335,416,81,4.01,12,0.0537,Legacy,Enterprise,Technology,Europe,Failed,Payment Problems,0
ACC-03210,26,0.5629,8,0.3524,899,62,7.86,55,0.0223,Legacy,Enterprise,Manufacturing,LATAM,Failed,Inactive User,1
ACC-03211,40,0.6863,4,-0.1233,862,64,-2.94,17,-0.0133,Legacy,Mid-Market,Finance,North America,Failed,Payment Problems,1
ACC-03212,65,0.757,2,-0.9079,1044,70,1.33,17,0.0011,Legacy,SMB,Manufacturing,APAC,Failed,Support Issues,1
ACC-03213,59,0.8797,3,0.2681,632,18,8.77,0,0.0499,Legacy,Enterprise,Technology,APAC,Late (5-14d),Payment Problems,1
ACC-03214,15,0.3604,1,-0.8284,720,13,-7.18,31,0.0282,Legacy,Enterprise,Manufacturing,North America,Late (15-29d),Inactive User,0
ACC-03215,1,0.9334,7,-0.7165,523,61,2.02,52,-0.0046,Legacy,Mid-Market,Finance,Europe,Late (5-14d),Low Engagement,0
ACC-03216,11,0.6318,0,0.0252,519,68,3.46,54,-0.0023,Legacy,SMB,Healthcare,Europe,Failed,Inactive User,0
ACC-03217,55,0.7762,2,-0.3193,750,79,0.1,24,-0.0295,Legacy,Enterprise,Healthcare,APAC,On-Time,Other,1
ACC-03218,2,0.6918,5,-0.0705,538,83,11.19,20,0.0012,Legacy,SMB,Retail,Europe,On-Time,Low Engagement,0
ACC-03219,65,0.2173,2,0.2702,419,61,2.45,26,-0.0144,Legacy,Mid-Market,Manufacturing,North America,Late (5-14d),Payment Problems,0
ACC-03220,44,0.0886,2,-0.68,324,42,6.72,10,-0.0025,Mature,Mid-Market,Retail,LATAM,Failed,Support Issues,0
ACC-03221,16,0.7172,6,0.7862,825,30,4.17,47,-0.0271,Legacy,Enterprise,Retail,Europe,Failed,Inactive User,0
ACC-03222,22,0.5106,5,0.119,894,50,7.47,0,-0.067,Legacy,SMB,Manufacturing,APAC,On-Time,Adoption Declining,1
ACC-03223,18,0.6941,1,-0.9558,578,23,0.88,18,0.0477,Legacy,SMB,Manufacturing,APAC,Late (15-29d),Support Issues,0
ACC-03224,47,0.4778,1,0.2569,678,8,-6.53,31,0.0287,Legacy,Mid-Market,Finance,North America,Late (5-14d),Inactive User,1
ACC-03225,30,0.3197,1,-0.0736,597,19,2.73,7,-0.0133,Legacy,Mid-Market,Manufacturing,APAC,Late (5-14d),Payment Problems,0
ACC-03226,10,0.2936,4,0.4033,882,37,-8.43,18,-0.0161,Legacy,Mid-Market,Manufacturing,North America,Late (15-29d),Payment Problems,0
ACC-03227,58,0.7213,4,0.5681,799,34,-1.67,54,-0.0694,Legacy,Mid-Market,Retail,Europe,Failed,Inactive User,1
ACC-03228,62,0.2857,5,0.8777,474,66,-2.33,15,0.0533,Legacy,Mid-Market,Healthcare,Europe,On-Time,Other,1
ACC-03229,6,0.7061,1,0.9967,392,33,-1.94,57,0.0627,Legacy,Enterprise,Technology,Europe,Late (5-14d),Inactive User,1
ACC-03230,67,0.3886,5,0.0992,152,21,6.32,34,-0.0044,Mature,Enterprise,Healthcare,North America,Late (5-14d),Inactive User,1
ACC-03231,41,0.7601,4,0.123,771,85,-0.13,1,0.0163,Legacy,SMB,Manufacturing,APAC,Failed,Payment Problems,1
ACC-03232,43,0.1571,2,-0.9551,709,39,10.28,11,-0.0494,Legacy,Enterprise,Technology,North America,Late (15-29d),Support Issues,1
ACC-03233,77,0.2168,6,0.7303,449,26,-0.32,28,0.0043,Legacy,Enterprise,Manufacturing,Europe,On-Time,Other,0
ACC-03234,18,0.6785,2,-0.9426,121,48,-10.69,9,-0.0344,Mature,Enterprise,Finance,Europe,Failed,Support Issues,0
ACC-03235,58,0.5578,3,0.2653,92,18,-2.96,21,-0.0342,Mature,SMB,Manufacturing,Europe,Late (5-14d),Payment Problems,0
ACC-03236,60,0.2157,4,-0.8028,541,79,4.25,33,-0.0144,Legacy,Enterprise,Technology,Europe,On-Time,Inactive User,0
ACC-03237,27,0.8867,3,-0.4283,801,29,-6.74,57,-0.0212,Legacy,SMB,Finance,Europe,Failed,Inactive User,0
ACC-03238,68,0.2849,2,-0.7193,285,78,-1.78,20,-0.0064,Mature,SMB,Technology,North America,Late (5-14d),Support Issues,0
ACC-03239,22,0.4242,4,-0.7252,164,20,4.08,36,0.0528,Mature,Enterprise,Finance,Europe,On-Time,Inactive User,1
ACC-03240,24,0.2142,1,-0.8508,904,31,-1.58,4,-0.1,Legacy,Enterprise,Retail,North America,Failed,Support Issues,0
ACC-03241,40,0.3925,1,-0.3642,851,83,-2.77,5,-0.0267,Legacy,Enterprise,Technology,North America,Late (5-14d),Payment Problems,0
ACC-03242,74,0.492,0,-0.1527,117,37,6.27,31,0.0316,Mature,Mid-Market,Retail,Europe,On-Time,Inactive User,1
ACC-03243,66,0.3034,1,-0.0711,1017,60,-1.13,2,0.0097,Legacy,SMB,Retail,Europe,On-Time,Other,1
ACC-03244,40,0.7583,2,-0.1206,852,11,-5.21,9,-0.039,Legacy,SMB,Manufacturing,LATAM,Late (5-14d),Payment Problems,1
ACC-03245,6,0.3982,3,0.0474,1056,19,4.17,4,0.1,Legacy,Mid-Market,Healthcare,Europe,On-Time,Other,1
ACC-03246,18,0.7203,6,0.7196,1003,34,5.68,23,0.1,Legacy,Mid-Market,Finance,North America,On-Time,Other,1
ACC-03247,30,0.2188,3,0.2636,963,49,0.9,19,-0.0008,Legacy,Enterprise,Technology,APAC,Late (15-29d),Payment Problems,0
ACC-03248,21,0.382,2,-0.9654,150,53,-2.9,36,-0.0496,Mature,Mid-Market,Retail,North America,Late (15-29d),Inactive User,0
ACC-03249,62,0.0277,3,-0.6541,1091,77,-4.44,30,-0.0126,Legacy,Mid-Market,Manufacturing,Europe,Late (15-29d),Support Issues,0
ACC-03250,10,0.7483,1,-0.3021,1037,44,-2.77,46,-0.0564,Legacy,Mid-Market,Technology,North America,Failed,Inactive User,1
ACC-03251,13,0.6209,3,0.8981,954,73,-6.3,16,0.02,Legacy,SMB,Manufacturing,APAC,Failed,Payment Problems,0
ACC-03252,76,0.8051,2,-0.8438,674,68,-2.46,48,0.0288,Legacy,Mid-Market,Technology,APAC,Late (15-29d),Inactive User,1
ACC-03253,9,0.4574,1,0.4202,743,45,2.75,23,0.0493,Legacy,Enterprise,Manufacturing,APAC,On-Time,Other,1
ACC-03254,68,0.7878,4,-0.9338,889,43,3.68,17,0.02,Legacy,SMB,Manufacturing,North America,Late (5-14d),Support Issues,1
ACC-03255,39,0.6417,3,-0.2749,50,14,0.14,25,0.0114,Growth,SMB,Healthcare,APAC,Failed,Payment Problems,1
ACC-03256,24,0.0235,3,0.5403,271,87,1.91,41,-0.0504,Mature,Mid-Market,Retail,APAC,Late (5-14d),Inactive User,0
ACC-03257,34,0.2635,2,-0.3121,484,58,-1.18,54,-0.0611,Legacy,Mid-Market,Finance,North America,Late (15-29d),Inactive User,0
ACC-03258,61,0.4941,3,-0.1394,992,39,-3.65,6,-0.1,Legacy,Mid-Market,Finance,Europe,Late (5-14d),Adoption Declining,1
ACC-03259,41,0.6139,3,0.8106,650,87,-1.71,42,0.004,Legacy,Mid-Market,Technology,APAC,Late (5-14d),Inactive User,0
ACC-03260,5,0.083,1,-0.8677,332,48,5.62,13,0.0432,Mature,Enterprise,Technology,LATAM,On-Time,Support Issues,0
ACC-03261,79,0.6969,6,0.0553,832,82,-11.38,40,0.0576,Legacy,Mid-Market,Healthcare,LATAM,On-Time,Inactive User,1
ACC-03262,50,0.5418,7,-0.2675,993,33,-5.73,48,0.0419,Legacy,Enterprise,Technology,North America,Late (5-14d),Inactive User,0
ACC-03263,4,0.5247,2,0.9276,98,14,-2.37,1,-0.0184,Mature,Mid-Market,Finance,APAC,On-Time,Low Engagement,0
ACC-03264,51,0.3004,4,0.5874,225,29,-5.56,29,0.093,Mature,Mid-Market,Retail,North America,Late (15-29d),Payment Problems,0
ACC-03265,52,0.591,4,-0.7558,169,70,2.19,48,-0.0474,Mature,Enterprise,Healthcare,Europe,Late (15-29d),Inactive User,0
ACC-03266,39,0.0464,3,0.8548,312,26,-7.67,16,-0.0498,Mature,Mid-Market,Technology,North America,Late (5-14d),Low Feature Adoption,0
ACC-03267,8,0.0821,6,-0.5776,341,22,6.02,58,0.0383,Mature,SMB,Healthcare,North America,Failed,Inactive User,0
ACC-03268,45,0.7245,4,-0.8304,775,23,9.78,19,0.0703,Legacy,Enterprise,Healthcare,LATAM,Late (5-14d),Support Issues,1
ACC-03269,28,0.329,1,0.0832,306,86,1.24,55,0.0896,Mature,Enterprise,Healthcare,APAC,Failed,Inactive User,0
ACC-03270,27,0.3531,1,0.4733,90,25,-3.09,9,0.0499,Mature,SMB,Technology,North America,Failed,Payment Problems,0
ACC-03271,65,0.22,1,0.4321,81,14,4.63,23,0.0367,Growth,Enterprise,Manufacturing,LATAM,Failed,Payment Problems,1
ACC-03272,34,0.4478,1,0.0681,182,44,-1.41,43,0.0406,Mature,Mid-Market,Technology,Europe,Late (15-29d),Inactive User,0
ACC-03273,62,0.0699,7,-0.0145,573,44,-4.27,11,-0.0139,Legacy,Enterprise,Technology,North America,Late (5-14d),Low Feature Adoption,0
ACC-03274,62,0.3083,7,0.9391,596,59,0.26,26,-0.0401,Legacy,Enterprise,Technology,North America,Failed,Payment Problems,0
ACC-03275,38,0.526,1,0.6411,651,37,-7.88,14,0.0137,Legacy,SMB,Technology,North America,Late (5-14d),Payment Problems,1
ACC-03276,26,0.467,1,0.3973,343,50,-3.7,8,-0.0848,Mature,Enterprise,Technology,Europe,On-Time,Adoption Declining,0
ACC-03277,24,0.9797,2,-0.6096,836,66,-3.83,17,-0.0154,Legacy,Mid-Market,Healthcare,LATAM,On-Time,Support Issues,0
ACC-03278,39,0.3932,1,0.6395,877,82,-0.47,47,-0.0265,Legacy,Enterprise,Healthcare,Europe,Failed,Inactive User,0
ACC-03279,21,0.3915,1,0.4996,126,23,-7.95,6,0.0292,Mature,Enterprise,Technology,North America,Late (15-29d),Payment Problems,0
ACC-03280,47,0.5034,2,0.9841,910,85,-4.63,27,0.011,Legacy,SMB,Retail,LATAM,Late (15-29d),Payment Problems,1
ACC-03281,48,0.2027,6,-0.734,858,79,-2.57,45,0.0743,Legacy,SMB,Retail,North America,Failed,Inactive User,0
ACC-03282,13,0.8613,3,0.4306,166,45,2.37,35,0.0411,Mature,Enterprise,Manufacturing,LATAM,Late (15-29d),Inactive User,1
ACC-03283,3,0.5694,3,0.9582,1059,48,0.01,2,-0.032,Legacy,Mid-Market,Retail,North America,Late (15-29d),Low Engagement,1
ACC-03284,32,0.2044,3,-0.0748,1040,54,8.17,43,0.0336,Legacy,SMB,Finance,LATAM,Failed,Inactive User,1
ACC-03285,35,0.7817,3,0.4668,138,18,-4.52,15,-0.0864,Mature,SMB,Finance,APAC,Late (15-29d),Adoption Declining,1
ACC-03286,19,0.053,6,0.9507,576,24,4.42,35,0.0366,Legacy,Mid-Market,Retail,Europe,On-Time,Inactive User,0
ACC-03287,14,0.9633,4,0.095,1092,85,4.41,3,-0.0373,Legacy,SMB,Technology,North America,Late (5-14d),Payment Problems,1
ACC-03288,48,0.8505,3,0.3981,691,12,0.9,34,-0.0304,Legacy,Enterprise,Retail,LATAM,Failed,Inactive User,1
ACC-03289,68,0.5765,4,-0.9598,454,49,0.71,8,0.0671,Legacy,SMB,Finance,North America,Late (15-29d),Support Issues,0
ACC-03290,45,0.1268,2,0.0393,659,41,1.32,55,0.0195,Legacy,Mid-Market,Retail,LATAM,Late (15-29d),Inactive User,0
ACC-03291,19,0.2267,3,-0.4884,290,60,-4.7,45,-0.0097,Mature,Enterprise,Healthcare,Europe,Failed,Inactive User,1
ACC-03292,64,0.2883,2,-0.7375,116,68,4.8,11,0.0508,Mature,Mid-Market,Manufacturing,APAC,On-Time,Support Issues,0
ACC-03293,66,0.2514,4,0.4172,494,75,0.37,9,0.0737,Legacy,Mid-Market,Healthcare,North America,On-Time,Other,1
ACC-03294,79,0.4976,6,-0.9218,105,88,-6.01,45,-0.05,Mature,Mid-Market,Healthcare,LATAM,On-Time,Inactive User,0
ACC-03295,66,0.9268,2,0.8097,500,22,5.96,43,-0.0357,Legacy,Mid-Market,Manufacturing,Europe,On-Time,Inactive User,0
ACC-03296,75,0.4464,6,0.0355,443,14,-0.54,43,0.0406,Legacy,SMB,Technology,APAC,Late (5-14d),Inactive User,0
ACC-03297,45,0.6551,4,0.2965,854,37,0.26,1,0.0153,Legacy,SMB,Manufacturing,Europe,Failed,Payment Problems,1
ACC-03298,74,0.681,1,-0.4931,924,16,-12.55,18,-0.0931,Legacy,SMB,Technology,Europe,Late (5-14d),Adoption Declining,1
ACC-03299,67,0.8567,4,-0.6356,755,62,-0.41,12,0.0891,Legacy,SMB,Finance,North America,On-Time,Support Issues,0
ACC-03300,69,0.0525,1,-0.5125,486,82,6.35,41,-0.0241,Legacy,Enterprise,Retail,Europe,On-Time,Inactive User,0
ACC-03301,3,0.4082,2,-0.5354,682,76,-3.14,54,-0.0502,Legacy,SMB,Finance,North America,Failed,Low Engagement,0
ACC-03302,38,0.7733,1,0.729,701,26,-6.44,52,0.0006,Legacy,Mid-Market,Finance,APAC,Late (15-29d),Inactive User,1
ACC-03303,77,0.8023,4,0.5747,524,11,2.28,32,0.0451,Legacy,Enterprise,Finance,North America,Failed,Inactive User,1
ACC-03304,42,0.9102,6,0.7055,626,29,-8.71,0,0.0567,Legacy,SMB,Retail,Europe,Late (5-14d),Payment Problems,1
ACC-03305,40,0.6947,0,0.4697,479,15,3.01,27,0.0029,Legacy,SMB,Technology,Europe,Late (15-29d),Payment Problems,1
ACC-03306,50,0.2553,5,0.2871,514,64,-1.02,39,0.1,Legacy,Enterprise,Manufacturing,LATAM,On-Time,Inactive User,1
ACC-03307,35,0.5054,5,0.0557,675,65,0.41,5,0.1,Legacy,SMB,Technology,Europe,Failed,Payment Problems,0
ACC-03308,24,0.0511,4,-0.469,649,86,11.82,51,0.0224,Legacy,Mid-Market,Technology,North America,Late (15-29d),Inactive User,0
ACC-03309,17,0.6411,1,0.4107,1071,60,1.25,2,-0.0031,Legacy,Mid-Market,Healthcare,APAC,Failed,Payment Problems,1
ACC-03310,40,0.5521,4,-0.7268,691,52,-6.69,44,-0.0168,Legacy,Mid-Market,Retail,LATAM,On-Time,Inactive User,0
ACC-03311,74,0.6602,0,0.0221,787,28,0.57,24,-0.0076,Legacy,Mid-Market,Technology,APAC,Late (5-14d),Payment Problems,1
ACC-03312,66,0.9129,4,-0.6095,318,70,3.72,56,0.0748,Mature,SMB,Technology,Europe,Late (15-29d),Inactive User,1
ACC-03313,44,0.6798,1,0.0095,750,14,-10.1,43,0.0168,Legacy,Mid-Market,Finance,LATAM,Late (15-29d),Inactive User,1
ACC-03314,23,0.3276,6,-0.4122,667,26,-0.06,51,0.0435,Legacy,SMB,Healthcare,North America,Late (15-29d),Inactive User,0
ACC-03315,6,0.2108,2,-0.893,264,57,-8.66,15,0.0347,Mature,SMB,Manufacturing,Europe,Late (5-14d),Support Issues,0
ACC-03316,66,0.8405,6,0.0074,445,84,0.12,42,0.0303,Legacy,SMB,Healthcare,North America,Late (5-14d),Inactive User,1
ACC-03317,21,0.2066,4,-0.6363,967,45,7.72,55,0.0545,Legacy,SMB,Finance,APAC,Late (15-29d),Inactive User,0
